tubeID,lastStation,leftStation,nextStation,nextStationDistance
2,Thymio,False,Thymio,
5,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,

2,Thymio,False,Thymio,
5,Thymio,False,Thymio,

